X,Y,objectid,featuretype,description,class,name,operationalstatus,owner,generationtype,primaryfueltype,primarysubfueltype,generationmw,generatornumber,locality,state,spatialconfidence,revised,comment_,ga_guid,x_coordinate,y_coordinate
115.772831737,-32.201966613,220,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Kwinana NewGen,Operational,Newgen Power Kwinana Partnership,Combined Cycle Gas Turbine,Natural Gas,,320,1,Naval Base,Western Australia,5,2012/09/17 00:00:00+00,,{50F76D92-7769-448A-BA62-A477958D96E3},115.77283174,-32.20196661
115.778287643,-32.224244942,221,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Kwinana Swift,Operational,Western Energy Pty Ltd,,Natural Gas,,120,4,Kwinana Beach,Western Australia,5,2012/09/17 00:00:00+00,,{1ED4B1F1-07B7-44D8-97F1-E95779EF4BE8},115.77828764,-32.22424494
115.802159692,-31.6712366089999,222,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Neerabup,Operational,Newgen Neerabup Partnership,,Natural Gas,,330,7,Neerabup,Western Australia,4,2016/05/23 00:00:00+00,,{E31B22FA-1481-4B6A-B686-92B79C1240CB},115.80215969,-31.67123661
119.708596722,-23.34426138,223,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Newman Iron Ore Mine,Operational,Alinta Energy,,Natural Gas,,170,4,Newman,Western Australia,5,2016/05/23 00:00:00+00,,{D548056C-CD63-427F-824B-68A1F87448E7},119.70859672,-23.34426138
115.946904746,-32.647289605,224,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Pinjarra Bauxite Mine and Alumina Refinery,Operational,Alinta Energy,,Natural Gas,,280,2,Fairbridge,Western Australia,5,2012/09/11 00:00:00+00,"This facility includes Pinjarra 1 and 2, side by side generators",{3E32FD49-CECE-4E4E-B332-D4549C98CBBE},115.94690475,-32.64728961
120.360010143,-33.6099864089999,225,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Ravensthorpe,Operational,First Quantum Minerals,,Distillate,,56,,Jerdacuttup,Western Australia,2,2016/05/23 00:00:00+00,,{3A61763F-9978-4A10-A8C9-37FD9C213359},120.36001014,-33.60998641
115.917005771,-32.914481608,226,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Wagerup Bauxite Mine and Alumina Refinery,Operational,Alcoa of Australia Ltd,,Natural Gas,,98,4,Wagerup,Western Australia,4,2016/05/23 00:00:00+00,,{6548F49A-335C-4ABB-AED8-23E7112869BC},115.91700577,-32.91448161
121.423364854,-30.780621359,227,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,West Kalgoorlie,Operational,Verve Energy,,Distillate,,60,2,Feysville,Western Australia,5,2012/09/17 00:00:00+00,,{179D1484-E11B-474F-B96E-A40AA7F8D738},121.42336485,-30.78062136
118.549809684,-20.428286413,228,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Port Hedland,Operational,Alinta Energy,,Natural Gas,,126,3,Boodarie,Western Australia,5,2012/09/20 00:00:00+00,,{8D398654-7845-4F24-AAF9-3C46E10C2B3A},118.54980968,-20.42828641
117.832721159,-28.087070825,229,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Mount Magnet,Operational,,,Natural Gas,,1.9,,Mount Magnet,Western Australia,5,2012/09/11 00:00:00+00,Can't find generation capacity but site has expanded and is greater than 1.9,{4952E521-E7B6-48BD-A7E6-93230C01F5A7},117.83272116,-28.08707083
121.48419785,-30.873655357,230,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Kalgoorlie Nickel Smelter,Operational,Southern Cross Energy,,Natural Gas,,42,1,Feysville,Western Australia,3,2016/05/23 00:00:00+00,,{558B5687-CE97-415B-ADBB-DA6D34E106EB},121.48419785,-30.87365536
121.674094087,-31.191921147,231,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Kambalda,Operational,Southern Cross Energy,,Natural Gas,,42,1,Kambalda East,Western Australia,5,2012/09/19 00:00:00+00,,{00892658-0B23-480A-95B8-04143F517C4D},121.67409409,-31.19192115
120.69900614,-27.8141077459999,232,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Leinster Nickel Mine,Operational,Southern Cross Energy,,Natural Gas,,59,1,Leinster,Western Australia,4,2016/05/23 00:00:00+00,,{57F8801E-99B7-436E-A548-4F3A20A1BC50},120.69900614,-27.81410775
120.547988809,-27.2145693689999,233,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Mount Keith Nickel Mine,Operational,Southern Cross Energy,,Natural Gas,,112,2,Wiluna,Western Australia,4,2012/09/19 00:00:00+00,,{A5DAABE1-995A-4A54-9F7D-73BF36C8F527},120.54798881,-27.21456937
116.306194074,-33.4460331559999,234,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Muja C,Operational,Verve Energy,Steam Subcritical,Coal,Black Coal,400,2,Muja,Western Australia,5,2012/09/17 00:00:00+00,12MW total from renewable fuels (wood waste)- from all Muja power stations,{AC2C46EE-B626-4559-906D-501B6D821E57},116.30619407,-33.44603316
116.063748502,-33.236532498,235,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Worsley Cogeneration,Operational,Worsley Alumina Pty Ltd,,Natural Gas,,106,2,Worsley,Western Australia,5,2012/09/17 00:00:00+00,,{AC47236A-A482-459C-BA95-32B91D541ABA},116.0637485,-33.2365325
122.415038645,-28.8096353179999,236,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Laverton (Granny Smith Gold Mine),Operational,Barrick Gold of Australia,,Distillate,,30.6,10,Laverton,Western Australia,4,2012/09/19 00:00:00+00,,{3F44C727-1225-4554-A549-F0D511928EC3},122.41503865,-28.80963532
128.403088841,-16.716143147,237,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Argyle Diamond Mine,Operational,Rio Tinto - Argyle Diamond Mines,,Distillate,,32,,Lake Argyle,Western Australia,5,2012/09/20 00:00:00+00,,{4917DE4D-FAF1-478B-967B-3E0587CE9F3D},128.40308884,-16.71614315
119.730260772,-22.4069813629999,238,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Christmas Creek Iron Ore Mine,Operational,Contract Power Holdings,Spark Ignition Reciprocating Engine,Distillate,,58,,Newman,Western Australia,2,2016/05/23 00:00:00+00,,{C8715B71-D5C6-4A5C-882C-8F616B7A83A3},119.73026077,-22.40698136
120.577622768,-26.371198364,239,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Jundee Gold Mine,Operational,Newmount Australia,Spark Ignition Reciprocating Engine,Natural Gas,,21,6,Wiluna,Western Australia,4,2016/05/23 00:00:00+00,,{C99BC75C-831F-4A42-A24E-2B8CD76216A3},120.57762277,-26.37119836
121.329299788,-28.923740352,240,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Murrin Murrin (Nickel Mine),Operational,Minara Resources,,Natural Gas,,78,3,Leonora,Western Australia,3,2016/05/23 00:00:00+00,"Location needs to be corrected, not sure which building is the power station",{ADEA926C-2B1C-4ADF-ABA2-78C82AD62E0C},121.32929979,-28.92374035
119.450766843,-25.310988401,241,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Plutonic Gold Mine,Operational,Barrick Gold of Australia,,Natural Gas,,28,4,Kumarina,Western Australia,4,2012/09/19 00:00:00+00,Not sure if capacity figure is correct,{6459BB36-BE17-4070-98FF-EE8D426A6720},119.45076684,-25.3109884
122.439294187,-29.092669755,242,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Sunrise Dam,Operational,Energy Generation / AngloGold Ashanti,Spark Ignition Reciprocating Engine,Natural Gas,Liquefied Natural Gas,28.4,24,Laverton,Western Australia,4,2012/09/19 00:00:00+00,,{BA321BA0-C8DE-4670-BDC7-E91303791F26},122.43929419,-29.09266976
120.251893817,-26.6315543769999,243,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Wiluna Gold Mine,Operational,Apex Minerals,,Natural Gas,,21,3,Wiluna,Western Australia,3,2012/09/19 00:00:00+00,Point at mine.  Exact location of PS unknown,{32E061ED-7986-4996-AAFA-2F49CD4FC156},120.25189382,-26.63155438
117.613684358,-23.223810014,244,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Paraburdoo (Standby),Operational,Rio Tinto Australia Pty Ltd,,Natural Gas,,20,3,Innawanga,Western Australia,4,2012/09/19 00:00:00+00,,{4DB4AE80-11E4-4AEF-8ABB-91F74254200A},117.61368436,-23.22381001
122.20911242,-21.712897283,245,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Telfer Gold Mine,Operational,Newcrest Mining Ltd,,Natural Gas,,159,3,Telfer,Western Australia,5,2016/05/23 00:00:00+00,,{5B868DB7-12D6-4454-BCFB-9FE0F6C1C52A},122.20911242,-21.71289728
138.765871241,-34.5508434729999,246,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Amcor Gawler,Operational,Energy Response,Compression Reciprocating Engine,Distillate,,4,,Kingsford,South Australia,5,2012/09/13 00:00:00+00,,{DEC958D3-A871-4DF8-A9D5-5DCADE0B6BDA},138.76587124,-34.55084347
138.491014071,-35.1096550189999,247,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Lonsdale,Operational,Infratil Energy Australia Pty Ltd,Compression Reciprocating Engine,Distillate,,20,18,Lonsdale,South Australia,5,2016/05/11 00:00:00+00,Facility was moved across road and Port Stanvac PS was built on the old site,{90F1BA1C-F112-405D-8C8C-DA5332478D59},138.49101407,-35.10965502
138.502101243,-35.202307466,248,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Pedler Creek,Operational,Energy Developments LFG (SA) Pty Ltd,Spark Ignition Reciprocating Engine,Biogas,Landfill Methane,3,3,McLaren Vale,South Australia,5,2016/05/11 00:00:00+00,,{02147CDB-6818-4B47-9DF6-A3DF3847CB4C},138.50210124,-35.20230747
138.557254256,-34.834806466,249,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Wingfield I,Operational,Energy Developments LFG (SA) Pty Ltd,Spark Ignition Reciprocating Engine,Biogas,Landfill Methane,5,5,Wingfield,South Australia,5,2016/05/11 00:00:00+00,,{C509C742-1C74-4823-A2DE-55DA0DDD3DF0},138.55725426,-34.83480647
138.548910258,-34.832067466,250,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Wingfield II,Operational,Energy Developments LFG (SA) Pty Ltd,Spark Ignition Reciprocating Engine,Biogas,Landfill Methane,5,5,Dry Creek,South Australia,3,2016/05/11 00:00:00+00,,{BF4182B3-E772-40E6-B580-A99A6A7A286C},138.54891026,-34.83206747
140.782698699,-37.4566595859999,251,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Ladbroke Grove,Operational,Origin Energy,Open Cycle Gas Turbine,Natural Gas,,80,2,Monbulla,South Australia,5,2012/09/13 00:00:00+00,,{11D7A0C8-2209-40D4-A6E0-A9664FFAE0A0},140.7826987,-37.45665959
137.781887506,-32.539265421,252,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Playford B,Decommissioned,Alinta Energy,Steam Subcritical,Coal,Brown Coal,240,4,Port Paterson,South Australia,5,2016/05/11 00:00:00+00,To be closed by March 2016,{439888F1-9E09-483D-97FB-8F82B4BFE84F},137.78188751,-32.53926542
137.788211707,-32.543240609,253,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Northern,Decommissioned,Alinta Energy,Steam Subcritical,Coal,Brown Coal,530,2,Port Paterson,South Australia,5,2016/05/11 00:00:00+00,Being decommissioned. To be closed by August 2017,{26C3FCDB-8A6B-46CB-8EB9-F016EBDCAE7A},137.78821171,-32.54324061
130.919484707,-12.42616212,254,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Berrimah,Operational,NT Government,Gas Turbine,Natural Gas,Kerosene,10,1,Berrimah,Northern Territory,5,2012/09/20 00:00:00+00,Originally had 2 units but Unit one retired in feb 2012 and unit two rerated to 10 MW.  Used for emergency only.,{56AE6662-5933-4421-BECD-D598F5D0AD71},130.91948471,-12.42616212
130.925416707,-12.3891601199999,255,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Landfill Management Services Shoal Bay,Operational,LMS Energy Generation Pty Ltd,,Biogas,Landfill Methane,1.1,1,Holmes,Northern Territory,5,2012/09/20 00:00:00+00,,{BA6FC4B0-1167-49AF-8921-01CBDE86E090},130.92541671,-12.38916012
134.17529339,-19.654916221,256,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Tennant Creek,Operational,NT Government,Open Cycle Gas Turbine,Natural Gas,Distillate,16.7,,Tennant Creek,Northern Territory,5,2016/11/30 00:00:00+00,,{123741F9-A88C-4BBB-8092-E95224A9B8BE},134.17529339,-19.65491622
133.891183317,-23.709095245,257,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Ron Goodin,Operational,NT Government,Open Cycle Gas Turbine,Natural Gas,Distillate,44.6,,Sadadeen,Northern Territory,5,2016/11/30 00:00:00+00,,{054A1166-D505-464F-80F2-71FFA529BB37},133.89118332,-23.70909525
133.82549532,-23.8635972449999,258,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Owen Springs,Operational,NT Government,Open Cycle Gas Turbine,Natural Gas,Distillate,36,3,Hugh,Northern Territory,4,2016/11/30 00:00:00+00,,{F92BD92B-0E91-4E1A-A2BC-66949897DA55},133.82549532,-23.86359724
133.828151319,-23.881684245,259,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Brewer,Operational,Central Energy Power,Open Cycle Gas Turbine,Natural Gas,,8.5,3,Hugh,Northern Territory,3,2016/11/30 00:00:00+00,,{AABF1975-4061-45DF-8A0C-451DF3BC36E5},133.82815132,-23.88168425
130.991189591,-25.232299213,260,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Yulara,Operational,NT Government,Open Cycle Gas Turbine,Compressed Natural Gas,Distillate,10.95,,Yulara,Northern Territory,5,2016/11/30 00:00:00+00,,{40CF1F34-C298-4B34-A08E-2CC3315EDB05},130.99118959,-25.23229921
131.862370647,-13.7855961389999,261,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Pine Creek,Operational,NGD (NT) / Cosmo Power,Spark Ignition Reciprocating Engine,Natural Gas,,34.76,6,Pine Creek,Northern Territory,5,2012/09/20 00:00:00+00,3 gas fuelled turbines and 3 dual fuel turbines,{18E511B8-D55F-408C-A899-C6213AD2BA2D},131.86237065,-13.78559614
132.244514618,-14.4586791479999,262,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Katherine,Operational,NT Government,Open Cycle Gas Turbine,Natural Gas,Distillate,34.7,,Cossack,Northern Territory,5,2016/11/30 00:00:00+00,,{A6C5EFC9-2D31-4035-A642-BECA88F09859},132.24451462,-14.45867915
133.823595423,-19.443379212,263,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Warrego,Operational,,,Natural Gas,,19,,Warumungu,Northern Territory,3,2016/11/30 00:00:00+00,No details available as of 30/11/2016,{DCE4342C-F6A6-4558-B4E6-F3699863AB90},133.82359542,-19.44337921
153.434115881,-28.3137894929999,264,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Condong Sugar Mill,Operational,Delta Electricity,Steam Subcritical,Biomass,Bagasse,30,1,Condong,New South Wales,5,2012/09/11 00:00:00+00,,{ABA7211F-1584-43A9-BB7E-A5212BD59147},153.43411588,-28.31378949
150.772186448,-34.2081722789999,265,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Appin (Mine),Operational,Energy Developments CSM (NSW) Pty Ltd,Spark Ignition Reciprocating Engine,Natural Gas,Waste Coal Mine Gas,55.6,54,Appin,New South Wales,5,2016/05/11 00:00:00+00,,{EFB0DF67-D23E-4322-B86B-9E159B098277},150.77218645,-34.20817228
150.949135659,-32.3952572819999,266,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Bayswater,Operational,Macquarie Generation,Steam Subcritical,Coal,Black Coal,2640,4,Muswellbrook,New South Wales,5,2012/09/11 00:00:00+00,12MW from renewable fuels including wood waste and municipal solid waste,{27D0B768-F63B-437A-BEA3-742CF5DF5D41},150.94913566,-32.39525728
150.466875423,-34.733677255,267,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Bendeela (Shoalhaven Scheme),Operational,Origin Energy,Hydroelectric - Pumped Storage,Water,,240,4,Kangaroo Valley,New South Wales,5,2016/05/11 00:00:00+00,"Generating Units 2x40, 2x80",{FF4A21A6-CA0E-43B0-98DA-D040EE4D464B},150.46687542,-34.73367726
148.246277676,-35.398588068,268,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Blowering,Operational,Snowy Hydro Ltd,Hydroelectric - Gravity,Water,,70,1,Wereboldera,New South Wales,5,2012/09/11 00:00:00+00,,{120E8353-7C71-49BF-A9C3-6BFE5FBEFC3F},148.24627768,-35.39858807
